KVIKA;Kvika;bank
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2020-03-06;8,40;8,51;8,78;8,78;8,40;8,40;8,586;23218405;199342654,97;29;
2020-03-05;8,84;8,95;8,93;8,95;8,85;8,95;8,90;7554787;67234901,19;10;
2020-03-04;8,90;8,98;9,035;9,05;8,95;8,98;8,976;10336927;93016610,45;13;
2020-03-03;8,97;9,08;9,00;9,08;8,95;9,08;9,024;18224400;164462932;26;
2020-03-02;8,79;8,88;9,30;9,30;8,79;8,79;9,036;20214705;182651522,62;32;
2020-02-28;9,26;9,37;9,45;9,53;9,29;9,29;9,398;32003915;300769364,25;43;
2020-02-27;9,70;9,83;9,89;9,90;9,67;9,67;9,796;17060606;167129999,4;10;
2020-02-26;9,85;9,99;9,88;9,89;9,73;9,89;9,806;28120000;275743400;27;
2020-02-25;10,00;10,04;10,10;10,10;9,85;10,04;9,955;76566759;762963137,15;26;
2020-02-24;10,15;10,28;10,24;10,24;10,15;10,15;10,212;3650000;37273250;5;
2020-02-21;10,37;10,45;10,45;10,45;10,43;10,43;10,431;3150000;32857500;2;
2020-02-20;10,30;10,45;10,49;10,55;10,38;10,38;10,452;39280646;410567750,7;11;
2020-02-19;10,37;10,49;10,30;10,50;10,30;10,50;10,352;8483570;87818271;9;
2020-02-18;10,30;10,35;;;;10,30;;;;0;
2020-02-17;10,20;10,32;10,30;10,30;10,30;10,30;10,292;6250000;64325000;2;
2020-02-14;10,35;10,45;10,40;10,40;10,35;10,35;10,398;2584000;26869400;2;
2020-02-13;10,35;10,50;10,40;10,40;10,40;10,40;10,40;250000;2600000;1;
2020-02-12;10,36;10,50;10,50;10,50;10,50;10,50;10,50;1000000;10405000;2;
2020-02-11;10,36;10,50;10,40;10,40;10,40;10,40;10,40;52654;547601,6;1;
2020-02-10;10,36;10,50;10,35;10,40;10,33;10,40;10,37;5000000;51850000;4;
2020-02-07;10,36;10,50;10,50;10,50;10,50;10,50;10,50;463785;4869742,5;6;
2020-02-06;10,35;10,50;10,45;10,45;10,40;10,45;10,437;5650000;58967500;7;
2020-02-05;10,45;10,60;10,55;10,55;10,45;10,45;10,502;13367838;140383907,1;11;
2020-02-04;10,35;10,50;10,34;10,50;10,34;10,37;10,446;12539296;130989999,52;8;
2020-02-03;10,15;10,21;10,40;10,40;10,18;10,18;10,283;10325000;106174250;14;
2020-01-31;10,40;10,55;10,65;10,65;10,50;10,50;10,53;8519000;89702350;5;
2020-01-30;10,50;10,65;10,675;10,675;10,60;10,60;10,65;8906146;94850454,9;4;
2020-01-29;10,65;10,75;10,70;10,73;10,70;10,73;10,713;6500000;69910000;4;
2020-01-28;10,70;10,80;10,82;10,85;10,82;10,85;10,829;4750000;51280000;6;
2020-01-27;10,65;10,80;10,69;10,78;10,60;10,78;10,689;7841339;83811834,25;11;
2020-01-24;10,72;10,86;10,54;10,80;10,54;10,80;10,75;7750000;83312500;5;
2020-01-23;10,60;10,72;10,70;10,70;10,70;10,70;10,70;1250000;13375000;1;
2020-01-22;10,70;10,86;;;;10,825;;4600000;49864000;1;
2020-01-21;10,79;10,86;10,75;10,825;10,74;10,825;10,791;10500000;113300000;9;
2020-01-20;10,61;10,75;10,75;10,75;10,64;10,64;10,672;15750000;168077500;7;
