REITIR;Reitir Fasteignafélag;realestate;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2020-09-14;43,981;44,625;44,971;45,12;44,476;44,476;44,62;922286,0696416962;41152340,4;9;
2020-09-11;44,625;45,169;43,931;45,268;43,931;44,872;44,468;2333078,5942440405;103724149,5;19;
2020-09-10;43,535;43,931;42,941;43,684;42,941;43,684;43,525;4542903,177609343;197835000;17;
2020-09-09;42,643;42,891;42,346;42,941;42,346;42,941;42,719;1328219,7069120777;56741243;10;
2020-09-08;42,495;43,089;42,594;42,594;42,594;42,594;42,594;454290,31776093423;19350000;2;
2020-09-07;42,792;42,99;42,941;42,941;42,941;42,941;42,941;50476,70197343714;2167500;1;
2020-09-04;42,495;43,04;43,634;43,684;42,842;42,842;43,352;1327537,2619013968;57551500;7;
2020-09-03;43,436;43,832;42,693;43,832;42,693;43,436;43,385;1424548,4354241455;61804035,75;14;
2020-09-02;42,297;42,594;42,495;42,594;42,495;42,594;42,502;1844687,2261638918;78402528;6;
2020-09-01;42,198;42,495;42,00;42,00;42,00;42,00;42,00;10095,340394687427;424000;1;
2020-08-31;42,396;42,544;42,495;42,495;42,495;42,495;42,495;130482,27460133501;5544825;1;
2020-08-28;42,00;42,495;41,801;42,891;41,801;42,247;42,191;5022835,659972783;211946320;21;
2020-08-27;41,108;41,702;41,603;41,603;41,108;41,356;41,323;1302298,9109146781;53818000;9;
2020-08-26;41,554;42,00;41,455;41,901;41,455;41,603;41,784;53975,7469542358;2255311,8;4;
2020-08-25;41,603;42,099;41,108;42,495;41,108;41,603;41,884;3960149,653326011;165199950;26;
2020-08-24;44,179;44,476;45,12;45,12;44,476;44,476;44,736;799550,9592592443;35769100;8;
2020-08-21;45,169;45,665;45,566;46,16;45,566;45,566;45,569;511833,7580106526;23323700;7;
2020-08-20;45,417;46,061;46,358;46,358;45,516;45,516;46,087;1655635,8247287383;76304000;7;
2020-08-19;46,16;46,655;46,853;46,853;46,358;46,358;46,519;1458776,6870323333;67861000;7;
2020-08-18;46,457;46,952;46,556;46,606;46,556;46,556;46,56;1298716,0746086037;60469672;8;
2020-08-17;46,606;47,25;47,992;47,992;46,705;46,705;47,438;948580,393233699;44999177,3;6;
2020-08-14;48,042;48,686;49,627;49,627;48,389;48,389;49,04;872338,3635049406;42779540;6;
2020-08-13;50,122;50,419;50,419;50,419;50,419;50,419;50,419;10095,340394687427;509000;1;
2020-08-12;49,825;50,419;50,419;50,419;50,32;50,32;50,325;106001,074144218;5334500;2;
2020-08-11;50,617;51,014;50,32;51,608;50,32;50,816;50,811;2488804,2675022916;126457830;13;
2020-08-10;49,429;50,122;49,082;49,528;49,082;49,528;49,364;767245,8699962445;37874000;3;
2020-08-07;48,438;49,082;50,32;50,32;48,636;49,082;49,491;2115892,4886629325;104718088;18;
2020-08-06;50,32;50,617;50,419;50,419;50,419;50,419;50,42;849421,9408090002;42827500;4;
2020-08-05;50,518;50,617;50,716;50,716;50,518;50,518;50,526;209983,0802094985;10609600;3;
2020-08-04;50,915;51,212;50,915;51,212;50,915;51,212;50,917;152439,63995978018;7761700;3;
2020-07-31;50,518;51,014;50,816;51,014;50,816;51,014;50,849;278922,14069674;14182832;4;
2020-07-30;50,122;50,617;51,905;51,905;50,023;50,617;50,986;1596508,4255710933;81049081;12;
2020-07-29;52,202;52,896;52,004;52,202;52,004;52,202;52,077;868199,2739431189;45213000;4;
2020-07-28;52,004;52,698;53,292;53,49;52,698;53,49;53,292;203320,1555490048;10835280;3;
2020-07-27;53,391;54,084;54,282;54,282;53,985;53,985;54,135;736959,8488121822;39895000;3;
2020-07-24;54,481;55,075;54,778;54,778;54,778;54,778;54,778;132749,6880539818;7271728,8;2;
2020-07-23;55,174;55,471;55,372;55,471;55,273;55,273;55,372;636006,444865308;35217000;4;
2020-07-22;53,985;54,58;53,292;54,282;53,292;54,282;53,757;2103009,824785272;113052046;10;
2020-07-21;52,995;53,391;52,995;53,49;52,995;53,143;53,142;1827256,6114384245;97104500;4;
2020-07-20;52,004;52,599;52,004;52,004;52,004;52,004;52,004;28139,751816151736;1463385;2;
2020-07-17;52,004;52,698;52,202;52,698;52,202;52,698;52,367;302860,2118406228;15860000;2;
2020-07-16;51,806;52,202;52,103;52,103;51,806;52,004;51,917;2278986,750875266;118317606,4;9;
2020-07-15;51,707;52,40;52,004;52,202;51,806;51,806;51,868;1963910,167623032;101864630,1;4;
2020-07-14;51,311;51,905;51,558;51,558;51,509;51,509;51,533;630958,7746679643;32515000;2;
2020-07-13;51,212;51,905;51,558;51,905;51,558;51,558;51,56;205440,17703188915;10592525;3;
2020-07-10;51,608;51,905;52,499;52,499;51,707;51,707;51,995;1201345,506967804;62426000;7;
2020-07-09;52,896;53,391;53,292;53,292;53,292;53,292;53,292;636006,444865308;33894000;3;
2020-07-08;53,787;53,886;53,886;53,985;53,589;53,787;53,754;437887,40868764615;23538205,3;10;
2020-07-07;53,589;54,084;54,084;54,084;53,688;53,688;53,692;305888,8139590291;16423800;2;
2020-07-06;53,292;54,084;;;;53,688;;;;0;
2020-07-03;53,49;54,084;53,49;53,688;53,49;53,688;53,67;333146,2330246851;17880000;2;
2020-07-02;53,391;53,985;53,391;53,391;53,391;53,391;53,391;7949,071026776881;424408,6;1;
2020-07-01;53,49;54,183;54,778;54,778;53,985;53,985;53,992;511722,709266311;27643723;6;
2020-06-30;54,183;54,778;54,183;54,877;54,183;54,877;54,626;85479,26618989739;4686216,3;4;
2020-06-29;54,183;54,877;54,282;54,282;54,282;54,282;54,282;96006,68715347744;5211480;2;
2020-06-26;54,481;55,273;55,471;55,471;54,679;54,679;55,259;794503,2890619006;43903600;6;
2020-06-25;55,174;55,867;55,669;55,966;55,471;55,471;55,663;586836,0799389434;32665022,8;5;
2020-06-24;55,471;55,966;55,966;56,462;54,778;55,669;55,956;1556701,4888608013;87106600;9;
2020-06-23;54,282;54,877;53,688;54,778;53,688;54,481;54,313;2200784,2060418594;119531200;10;
2020-06-22;53,292;53,589;53,589;53,589;53,589;53,589;53,589;3028,6021184062283;162300;1;
2020-06-19;52,995;53,589;52,599;53,292;52,599;53,292;52,966;686483,1468387451;36360000;3;
2020-06-18;52,202;52,698;52,301;52,599;52,301;52,599;52,303;284688,5991301855;14890200;2;
2020-06-16;51,311;51,905;51,509;51,856;51,509;51,856;51,731;900302,4563982248;46573730;4;
2020-06-15;50,221;50,816;50,518;50,816;49,924;50,816;50,289;1787884,7838991435;89910300;8;
2020-06-12;50,716;51,212;51,014;51,014;50,518;50,964;50,787;1664721,631083957;84547100;10;
2020-06-11;51,212;51,707;51,311;51,41;51,212;51,212;51,366;1139360,1169444231;58524340;6;
2020-06-10;52,499;52,896;52,797;52,797;52,797;52,797;52,797;504767,0197343714;26650000;1;
2020-06-09;52,499;52,995;52,896;52,896;52,797;52,797;52,838;484576,33894499653;25604000;3;
2020-06-08;53,292;53,688;52,995;53,688;52,995;53,688;53,025;422257,80268859106;22390234;6;
2020-06-05;52,896;53,292;52,202;53,292;52,202;53,292;52,612;1574873,1015712388;82858000;13;
2020-06-04;51,707;52,103;52,40;52,499;51,955;51,955;52,16;3008411,4376168535;156917325;9;
2020-06-03;52,103;52,698;52,698;52,698;52,202;52,202;52,693;235271,90789819052;12397235;3;
2020-06-02;51,905;52,599;51,905;51,905;51,905;51,905;51,905;81772,25719696817;4244400;1;
2020-05-29;51,509;52,301;52,797;52,797;52,301;52,301;52,341;288423,87507621984;15096500;4;
2020-05-28;52,40;53,292;52,698;52,698;52,698;52,698;52,698;232192,82907781083;12236000;1;
2020-05-27;52,103;52,896;53,193;53,193;52,40;52,499;52,585;97383,6915833128;5120927,6;5;
2020-05-26;52,40;52,698;52,40;52,698;52,40;52,499;52,476;1948198,7893667798;102233250;16;
2020-05-25;51,014;51,608;51,212;51,311;50,816;50,816;51,277;714622,8986548969;36643936,2;3;
2020-05-22;50,716;51,212;52,103;52,103;50,716;50,915;51,415;939876,1907453996;48303400;7;
2020-05-20;52,202;53,985;56,462;56,462;53,391;53,391;54,493;1460694,8017073238;79598150;22;
2020-05-19;54,481;55,57;55,174;55,174;55,174;55,174;55,174;70667,38276281199;3899000;1;
2020-05-18;54,679;55,57;53,49;55,174;53,49;55,174;54,132;1558922,4637476327;84387680;8;
2020-05-15;52,797;53,886;52,797;52,995;52,797;52,797;52,895;305989,7673629759;16185230;3;
2020-05-14;52,499;53,49;54,976;54,976;52,797;52,797;53,477;1676836,0395575817;89671650;9;
2020-05-13;53,49;54,976;52,896;54,976;52,896;54,976;54,029;1763151,1999321594;95261000;12;
2020-05-12;51,806;52,499;50,816;52,499;50,816;52,499;51,692;1899659,3832150832;98208819;14;
2020-05-11;48,933;49,726;49,726;49,726;49,132;49,132;49,133;273078,95767629495;13417100;3;
2020-05-08;49,132;49,726;49,528;49,726;49,528;49,577;49,538;294417,4786685457;14586581,85;5;
2020-05-07;48,537;49,429;48,438;48,537;48,438;48,537;48,484;434099,63697155943;21047000;2;
2020-05-06;47,349;48,24;47,943;47,943;47,943;47,943;47,943;41614,00264094105;1995096,4;1;
2020-05-05;47,646;47,844;47,547;47,844;47,547;47,646;47,548;5064226,555591001;240791840;4;
2020-05-04;46,556;48,141;48,735;48,834;47,349;47,745;47,70;3131574,5904320404;149374800;9;
2020-04-30;49,33;50,518;50,518;50,518;49,874;49,874;50,333;328098,56282734143;16513250;3;
2020-04-29;51,608;52,499;52,054;52,054;52,054;52,054;52,054;6259,111044706206;325810;1;
2020-04-28;51,905;52,40;52,499;52,599;51,905;51,905;52,244;680425,9426019327;35548000;7;
2020-04-27;52,599;53,49;52,499;53,49;52,499;53,49;52,641;10802,014222315549;568840;3;
2020-04-24;52,499;53,688;54,58;54,58;52,499;53,688;53,966;1021117,4330376071;55093922;16;
2020-04-22;54,877;55,57;54,778;54,976;54,778;54,976;54,959;110223,95503131575;6057819,9;3;
2020-04-21;54,976;55,57;56,165;56,165;54,778;55,57;55,446;1444956,1660320062;80117443;11;
2020-04-20;56,759;57,848;58,839;58,839;56,759;56,759;57,392;613757,3241694564;35206870,3;7;
2020-04-17;58,443;58,74;58,938;58,938;58,443;58,443;58,445;425518,5976360751;24869250;2;
2020-04-16;57,452;59,136;56,957;58,443;56,957;57,948;57,934;1198325,9906557528;69423376,5;14;
2020-04-15;55,471;56,957;54,183;56,363;54,183;56,363;54,938;1450225,9337180331;79672598;11;
2020-04-14;52,499;54,282;52,995;54,282;52,995;54,282;53,20;606729,9577207144;32278300;5;
2020-04-08;51,509;53,49;52,499;52,995;51,509;52,995;52,895;2483326,5358041343;131315448;5;
2020-04-07;52,004;53,193;50,716;52,499;50,716;52,499;52,369;5133480,590698557;268835000;7;
2020-04-06;48,636;50,518;49,528;50,518;49,528;50,518;49,547;51486,23601290589;2551000;2;
2020-04-03;48,636;49,528;49,528;49,528;49,528;49,528;49,528;342835,7407355061;16934000;7;
2020-04-02;50,023;51,014;50,518;50,518;49,528;49,528;50,389;2624788,5026187314;132260000;6;
2020-04-01;51,509;52,004;52,004;52,004;52,004;52,004;52,004;835086,5574485441;43426575;5;
2020-03-31;51,509;52,896;52,499;52,499;52,499;52,499;52,499;1829221,1646792306;94359469;4;
2020-03-30;50,716;52,995;;;;53,292;;;;0;
2020-03-27;52,499;53,292;53,292;53,292;53,292;53,292;53,292;254402,5779461232;13557600;3;
2020-03-26;52,499;52,797;53,292;53,292;52,896;52,896;52,97;74295,64810066265;3932762,2;4;
2020-03-25;52,499;54,282;52,499;52,499;52,499;52,499;52,499;105722,44274932462;5550372;2;
2020-03-24;50,518;53,292;;;;51,509;;;;0;
2020-03-23;49,627;51,509;50,518;51,509;49,429;51,509;50,033;1241473,475502647;63730369,1;14;
2020-03-20;50,816;53,49;54,976;54,976;50,716;53,391;51,712;689768,1706031763;35669427,7;10;
2020-03-19;51,509;54,481;53,094;54,481;50,816;54,481;53,345;2216532,937057572;114710280;7;
2020-03-18;51,707;54,976;50,518;53,49;50,518;53,49;51,858;649130,3873784016;33662500;9;
2020-03-17;51,608;55,867;53,738;55,966;53,738;55,471;54,622;808636,765614463;44169000;5;
2020-03-16;51,707;55,471;55,471;57,452;51,707;55,471;54,698;932304,685449384;50995000;10;
2020-03-13;56,957;59,235;58,443;59,433;55,966;57,452;56,60;2616712,2303029815;147966000;11;
2020-03-12;56,561;58,443;57,452;58,443;56,462;56,561;56,689;8163677,772887146;461643596,5;15;
2020-03-11;62,603;63,396;64,782;64,782;62,603;62,603;63,641;1795228,134502239;114249526,8;14;
2020-03-10;61,414;62,108;63,197;64,584;61,712;61,712;63,074;4351981,109599054;274485445,8;24;
2020-03-09;61,414;62,108;62,306;62,306;60,622;61,514;61,497;3062087,352961367;188309045;28;
2020-03-06;64,485;64,881;66,565;66,565;64,683;64,683;65,567;3513139,085523686;230213406,5;24;
2020-03-05;66,565;67,556;68,051;68,348;66,962;67,556;67,503;1707799,4580821276;115281528;12;
2020-03-04;68,051;68,844;69,339;69,735;68,051;68,051;69,466;1509302,8561737043;104845866,3;10;
2020-03-03;68,844;69,438;69,339;69,537;68,794;69,537;69,251;2913260,835328846;201744860;12;
2020-03-02;67,061;68,051;69,735;69,735;67,259;67,259;68,492;2289623,201515109;156821100;12;
2020-02-28;68,051;68,844;68,943;70,131;68,15;68,745;68,859;5731002,588445277;394626028,6;31;
2020-02-27;69,834;70,825;71,32;71,32;70,131;70,131;70,523;3862951,7160059605;272425193;17;
2020-02-26;71,419;72,311;70,528;71,865;70,23;71,865;70,552;5026166,11276899;354604798,7;26;
2020-02-25;71,518;72,013;72,311;72,608;71,469;71,815;71,777;5421053,428579505;389106946,8;22;
2020-02-24;72,509;73,301;73,697;73,697;72,905;72,905;73,343;2749028,828254031;201622731,2;13;
2020-02-21;75,678;76,372;75,678;76,273;75,678;75,678;75,982;1302377,6545697567;98956840,8;8;
2020-02-20;75,678;76,174;75,976;76,273;75,678;75,678;76,001;1145821,1347970231;87084000;8;
2020-02-19;74,886;75,976;75,678;75,778;75,282;75,48;75,486;4210362,665008339;317822480;15;
2020-02-18;74,886;75,282;74,292;75,381;74,292;75,282;75,212;3779313,839904054;284250909,8;12;
2020-02-17;71,617;72,112;72,063;72,41;72,063;72,112;72,07;266819,8466315887;19229690;4;
2020-02-14;71,617;72,41;71,964;72,41;71,617;72,41;72,10;777478,5070202997;56055832,8;6;
2020-02-13;71,815;72,41;72,806;72,806;72,112;72,162;72,506;2430752,022096681;176245048,8;12;
2020-02-12;72,905;73,499;73,004;73,499;73,004;73,103;73,219;2321928,2907781084;170010000;7;
2020-02-11;72,905;73,796;74,886;74,886;72,905;73,004;74,224;2340962,0455582524;173747986,9;10;
2020-02-10;74,886;75,678;75,579;75,579;75,48;75,48;75,543;555243,7217078085;41945000;2;
2020-02-07;75,579;76,273;76,273;76,273;76,174;76,273;76,272;545207,9438214498;41583893;4;
2020-02-06;75,778;76,273;76,075;76,273;76,075;76,075;76,081;2383005,1001659673;181301650;8;
2020-02-05;75,579;76,075;75,877;75,877;74,985;75,728;75,705;2306788,3087881957;174635246;12;
2020-02-04;74,49;75,183;74,688;75,381;74,49;74,886;74,966;5370721,089973711;402621500;12;
2020-02-03;73,796;74,688;74,688;74,688;74,688;74,688;74,688;669,3210681677765;49990,2;1;
2020-01-31;73,598;74,49;75,431;75,778;73,598;74,49;74,706;3557295,094876009;265102940;13;
2020-01-30;74,886;75,877;74,787;75,579;74,787;75,332;75,181;2303554,7712597772;173184390;9;
2020-01-29;75,084;76,075;76,867;76,867;75,282;75,381;75,729;5187692,568618028;392858120;13;
2020-01-28;76,174;77,263;77,263;77,263;76,719;77,263;76,829;632977,8427469018;48631000;3;
2020-01-27;76,174;77,065;76,966;77,065;76,273;76,669;76,644;3149765,3842892274;241409689;12;
2020-01-24;77,065;77,858;76,768;77,759;76,768;77,461;77,283;3037826,2309248545;234771184,5;12;
2020-01-23;76,174;77,164;76,966;76,966;76,273;76,273;76,569;2679303,3407500433;205150800;11;
2020-01-22;77,065;77,759;77,709;77,709;77,263;77,263;77,677;1016600,7777450241;78966000;4;
2020-01-21;77,362;77,858;77,858;77,858;77,561;77,709;77,719;1024677,050060774;79636500;6;
2020-01-20;77,065;77,66;76,669;77,362;76,669;77,263;77,032;2165250,6269206386;166794556;10;
2020-01-17;77,263;77,957;77,561;78,155;77,362;77,362;77,779;2649477,6670879787;205891737,5;13;
2020-01-16;77,065;77,858;77,759;77,759;77,66;77,66;77,725;1532169,811701711;119087680;3;
2020-01-15;77,065;77,957;76,719;77,858;76,719;77,66;77,545;6922655,559100142;536815073;13;
2020-01-14;76,57;77,263;75,678;77,164;75,678;77,164;76,489;3332370,9108823733;254889230;17;
2020-01-13;75,877;76,57;75,084;76,57;75,084;76,273;75,899;5947669,793530098;447300400;15;
2020-01-10;74,589;75,381;74,094;75,282;74,094;75,282;74,407;5932324,876130173;441888800;22;
2020-01-09;73,598;74,094;73,40;74,094;73,40;73,995;73,675;1684912,3118733316;124135900;6;
2020-01-08;73,301;74,292;73,598;74,094;73,202;74,094;73,837;3258520,4672931162;240597977,2;9;
2020-01-07;72,707;73,40;73,054;73,499;73,054;73,40;73,375;700616,6233913075;51407900;4;
2020-01-06;72,509;73,499;72,509;73,004;72,509;73,004;72,869;546105,4195825375;39794393,6;6;
2020-01-03;72,608;73,004;73,004;73,004;72,806;72,806;72,955;1091306,296665711;79613500;4;
2020-01-02;72,806;73,895;72,311;73,549;72,311;73,301;73,118;5596814,314385053;409020535,8;20;
2019-12-30;71,32;72,212;72,212;72,212;72,212;72,212;72,212;434257,12428171653;31358372,4;2;
2019-12-27;71,419;72,311;;;;72,311;;575,4344024971834;41353,5;1;
2019-12-23;71,716;72,311;72,013;72,311;72,013;72,311;72,112;1060010,74144218;76440000;3;
2019-12-20;72,112;72,509;72,013;72,311;72,013;72,311;72,309;1291154,6646529827;93361700,5;6;
2019-12-19;72,509;73,40;72,707;73,103;72,509;72,509;72,879;1795699,586898671;130869137,5;9;
2019-12-18;72,509;73,103;;;;73,054;;;;0;
2019-12-17;72,608;73,499;72,509;73,054;72,41;73,054;72,66;2334749,3730793614;169641880;8;
2019-12-16;73,004;73,40;73,796;73,796;73,004;73,004;73,221;2591379,9926505922;189697700,55;6;
2019-12-13;73,796;74,292;74,391;74,391;73,895;73,895;74,201;2310823,4163439525;171465000;10;
2019-12-12;72,905;73,697;73,103;73,895;73,103;73,697;73,568;4946716,79339684;363920000;15;
2019-12-11;72,212;73,004;72,806;72,806;72,212;72,212;72,629;2985631,3020162415;216842011,5;12;
2019-12-10;72,806;73,796;73,301;73,45;73,004;73,301;73,247;2223195,8617180656;162842800;6;
2019-12-09;72,905;73,995;72,756;73,301;72,756;73,301;73,252;1334301,1399658373;97740615;6;
2019-12-06;72,311;73,202;73,103;73,103;72,608;72,905;72,713;3149746,2031424776;229027500;9;
2019-12-05;72,707;73,598;73,153;73,153;73,153;73,153;73,153;782388,8805882757;57233750;2;
2019-12-04;72,905;73,598;72,806;73,598;72,806;73,202;73,196;475187,67237793724;34782050;5;
2019-12-03;72,905;73,598;74,193;74,292;73,004;73,004;73,726;2954737,541340419;217839975;15;
2019-12-02;73,103;73,895;71,419;73,895;71,419;73,895;72,372;4280207,277528984;309765554,5;21;
2019-11-29;72,311;73,103;71,023;72,905;71,023;72,905;71,979;3559112,2561470526;256180900;13;
2019-11-28;71,023;71,518;72,112;72,212;71,023;71,023;71,487;1898488,3237292994;135716880,3;9;
2019-11-27;71,32;72,112;71,518;72,112;71,32;72,112;71,564;1789399,0849583465;128056000;8;
2019-11-26;70,528;71,518;71,271;71,271;71,271;71,271;71,271;302860,2118406228;21585000;1;
2019-11-25;70,825;71,716;72,311;72,311;71,32;71,32;71,376;1466069,5609334556;104642352;6;
2019-11-22;71,32;72,311;71,32;72,311;71,32;72,311;71,925;44459,87909820343;3197769,4;4;
2019-11-21;71,32;72,311;71,716;71,716;71,716;71,716;71,716;350914,032119335;25166240;2;
2019-11-20;71,32;72,311;71,716;71,716;71,716;71,716;71,716;302860,2118406228;21720000;1;
2019-11-19;71,32;72,311;71,518;71,815;71,32;71,716;71,516;4038136,157874971;289710000;17;
2019-11-18;71,518;72,41;72,558;72,558;72,013;72,013;72,174;1317340,9681027624;95076250;7;
2019-11-15;72,013;72,608;72,212;72,707;71,716;72,608;72,477;3178694,591724244;230381920;10;
2019-11-14;71,716;72,608;71,023;72,112;70,627;72,112;71,062;4636184,122856255;329456400;14;
2019-11-13;70,825;71,716;71,766;71,766;71,023;71,023;71,272;1665731,1651234256;118720000;6;
2019-11-12;71,32;72,112;73,153;73,153;71,815;71,865;72,254;4985634,33061836;360231563,3;14;
2019-11-11;72,707;73,598;72,707;73,598;72,707;73,153;73,151;754212,785546703;55171303,2;4;
2019-11-08;72,707;73,598;74,292;74,292;73,499;73,499;73,797;1504078,5175194537;110988351,6;8;
2019-11-07;73,202;74,292;73,995;73,995;73,202;73,202;73,801;1643698,0847120203;121307132,5;8;
2019-11-06;73,004;73,995;75,778;75,778;73,598;73,598;74,619;4904518,270547046;365971640;22;
2019-11-05;75,183;76,273;76,52;77,065;75,778;76,174;76,547;4111832,1427561897;314748700;9;
2019-11-04;75,976;76,669;76,372;76,669;76,075;76,669;76,222;2993773,194044557;223443100;11;
2019-11-01;74,985;76,075;74,787;75,579;74,787;75,579;75,003;2449448,592507642;183715410,8;7;
2019-10-31;73,499;74,292;73,301;74,391;73,301;73,846;73,635;2911395,2164239073;214379940;9;
2019-10-30;73,202;73,499;73,004;73,004;73,004;73,004;73,004;908580,6355218685;66330000;3;
2019-10-29;72,509;73,499;72,311;72,806;72,261;72,806;72,581;3108400,736556035;225610512,75;8;
2019-10-28;71,815;72,509;71,815;72,112;71,617;72,112;71,954;504767,0197343714;36320000;3;
2019-10-25;71,617;72,212;72,41;72,41;71,617;72,212;72,113;796205,3634524449;57416933,8;6;
2019-10-24;72,013;72,905;72,905;72,905;72,41;72,41;72,672;1716207,8670968627;124720000;6;
2019-10-23;72,707;73,598;;;;72,707;;;;0;
2019-10-22;72,707;73,697;73,202;73,697;72,707;72,707;73,299;1316723,1332706075;96514279,2;8;
2019-10-21;72,311;73,202;72,013;73,103;72,013;72,707;72,287;2373747,6730240392;171590654;8;
2019-10-18;71,221;71,914;70,726;71,815;70,627;71,815;71,06;3090425,9829832944;219604682;11;
2019-10-17;71,518;71,716;71,617;71,617;71,122;71,122;71,32;1110487,443415617;79200000;6;
2019-10-16;71,32;71,914;71,815;72,063;71,617;71,617;71,835;2885121,083512694;207140865;5;
2019-10-15;71,221;72,212;71,914;72,013;71,617;71,716;71,807;2148561,0101801413;154282729;9;
2019-10-14;72,112;73,004;72,806;73,004;72,112;73,004;72,773;1228859,347679485;89427931,2;7;
2019-10-11;72,905;73,895;73,697;73,697;73,40;73,40;73,40;347595,69373160123;25513711,8;3;
2019-10-10;73,301;73,895;74,787;75,678;73,697;73,697;74,659;6662924,660493703;497450000;22;
2019-10-09;73,796;74,688;72,261;74,193;71,617;74,193;72,569;5155690,33956687;375832500;15;
2019-10-08;72,112;72,41;72,112;72,459;72,112;72,41;72,378;2200804,3967226487;159289373,5;7;
2019-10-07;71,914;72,311;71,518;71,914;71,518;71,914;71,716;1060010,74144218;76020000;3;
2019-10-04;70,627;71,419;69,933;70,924;69,933;70,924;70,786;2232217,057894758;158009201,6;7;
2019-10-03;70,131;70,924;70,329;70,825;70,329;70,429;70,533;3619132,0833955877;255269001,5;12;
2019-10-02;69,339;70,329;70,032;70,032;69,339;69,735;69,784;1592676,2343572701;111143050;8;
2019-10-01;70,131;70,924;70,329;70,726;70,329;70,726;70,685;3306396,609580882;233693291;9;
2019-09-30;69,834;70,329;70,825;70,825;69,735;70,131;70,148;4313656,168858701;302594419;13;
2019-09-27;69,933;70,825;72,311;72,311;70,329;70,329;70,894;4542903,177609343;322064000;17;
2019-09-26;71,815;72,608;72,855;72,855;72,311;72,311;72,541;1112169,3271253721;80677451;5;
2019-09-25;72,509;73,301;73,747;73,747;73,004;73,004;73,214;1665731,1651234256;121955000;6;
2019-09-24;73,301;73,499;74,193;74,193;73,796;73,796;73,972;181514,22029647996;13427020;2;
2019-09-23;73,301;73,697;73,796;73,796;73,301;73,796;73,791;310784,044516413;22932926;3;
2019-09-20;73,301;74,193;73,895;74,193;73,895;74,193;74,13;1665731,1651234256;123480000;3;
2019-09-19;73,103;73,995;73,499;73,598;73,301;73,301;73,534;2431005,415140588;178760478;6;
2019-09-18;73,004;73,40;73,054;73,054;73,054;73,054;73,054;259450,24814346692;18953750;1;
2019-09-17;72,707;73,40;72,707;72,806;72,707;72,806;72,801;149283,83655240087;10867951,6;2;
2019-09-16;72,608;73,40;74,638;74,638;73,202;73,202;73,75;2172719,1597446282;160238900;8;
2019-09-13;74,193;75,282;74,49;74,737;74,49;74,737;74,554;422336,54634366964;31486994,4;4;
2019-09-12;74,292;75,282;74,787;74,787;74,49;74,49;74,638;605720,4236812456;45210000;2;
2019-09-11;74,193;75,183;75,579;75,579;74,886;74,886;75,135;1529948,8368148796;114952650;6;
2019-09-10;75,579;76,075;76,57;76,57;75,976;75,976;76,178;1110487,443415617;84595000;4;
2019-09-09;76,075;76,966;76,075;76,867;76,075;76,57;76,465;5512459,669115123;421518920;13;
2019-09-06;75,183;75,877;75,134;75,579;74,787;75,579;75,467;1462751,2225457218;110389243,5;7;
2019-09-05;74,688;75,381;;;;75,183;;;;0;
2019-09-04;74,886;75,579;75,381;75,381;74,787;75,183;75,32;1603140,0546763634;120747950;6;
2019-09-03;74,787;75,48;75,134;75,678;74,837;75,381;75,298;4367805,555667726;328852055,8;10;
2019-09-02;74,787;75,678;74,787;75,183;74,787;75,183;75,109;2625798,0366582;197220500;7;
2019-08-30;73,895;74,787;74,589;74,589;74,589;74,589;74,589;204201,478765461;15187406,9;3;
2019-08-29;73,895;74,688;74,589;74,589;74,44;74,44;74,546;494671,67933968396;36876000;2;
2019-08-28;73,499;74,391;73,895;74,193;73,895;74,193;73,91;3033548,835199625;224212990;4;
2019-08-27;73,895;74,787;73,895;74,341;73,895;74,341;74,339;1013733,7010729328;75360336;2;
2019-08-26;74,193;74,985;74,787;74,787;74,589;74,589;74,667;1171059,4857837415;87440000;3;
2019-08-23;74,688;75,678;;;;75,183;;;;0;
2019-08-22;74,688;75,678;74,688;75,183;74,391;75,183;74,974;9968011,904425393;743414937,4;12;
2019-08-21;74,193;74,787;74,787;74,787;74,49;74,49;74,589;1126954,9626674312;84064924,8;4;
2019-08-20;75,084;75,877;76,273;76,471;75,282;75,48;76,102;4051419,606766301;308321884,4;10;
2019-08-19;75,579;76,471;76,124;76,372;75,877;76,372;76,209;815839,7909860725;62174323,5;6;
2019-08-16;75,381;76,372;76,669;76,669;75,579;75,579;76,172;2220949,6484802477;169174087,5;12;
2019-08-15;76,372;77,362;79,938;79,938;76,273;76,273;78,096;2322009,053501266;181833148;13;
2019-08-14;80,037;80,334;80,829;80,829;79,839;80,235;80,331;3144698,5329451337;252586250;10;
2019-08-13;80,829;81,82;81,721;81,721;81,226;81,226;81,507;2271451,5888046715;185140000;4;
2019-08-12;81,721;82,711;;;;82,216;;;;0;
2019-08-09;81,721;82,711;82,216;82,216;82,216;82,216;82,216;1521,3677974793954;125081;1;
2019-08-08;81,82;82,711;82,612;82,612;82,315;82,315;82,326;735820,084881622;60575121,4;6;
2019-08-07;82,414;83,306;82,513;82,612;82,513;82,612;82,579;302860,2118406228;25010000;2;
2019-08-06;82,612;83,504;82,612;82,81;82,612;82,81;82,81;476070,00512843293;39423271,6;2;
2019-08-02;82,612;83,504;83,009;83,009;83,009;83,009;83,009;201906,80789374857;16760000;1;
