TM;Tryggingamiðstöðin;insurance;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2015-12-23;23,324;23,521;23,422;23,422;23,324;23,324;23,40;1315834,62278672;30790226,6;2;
2015-12-22;23,324;23,521;23,324;23,324;23,324;23,324;23,324;121678,43229507831;2838000;1;
2015-12-21;23,324;23,472;23,422;23,422;23,422;23,422;23,422;3650352,968852349;85400000;2;
2015-12-18;23,324;23,472;23,324;23,324;23,324;23,324;23,324;87978,57648402058;2051992,25;4;
2015-12-17;23,225;23,472;23,274;23,373;23,274;23,373;23,29;599072,6075485243;13952173,3;2;
2015-12-16;23,028;23,274;23,373;23,373;23,077;23,077;23,084;2346115,314650286;54157120,2;6;
2015-12-15;23,077;23,274;;;;23,077;;;;0;
2015-12-14;23,077;23,373;23,077;23,077;23,077;23,077;23,077;2989628,941620716;68992326;7;
2015-12-11;23,077;23,225;23,077;23,176;23,077;23,077;23,092;138920,2661512909;3207893,6;7;
2015-12-10;23,077;23,225;;;;23,127;;;;0;
2015-12-09;23,127;23,274;23,127;23,127;23,077;23,127;23,124;547200,0778741967;12653326,55;3;
2015-12-08;22,732;22,929;22,288;22,831;22,288;22,831;22,53;2078673,2183742544;46832500;9;
2015-12-07;22,387;22,535;22,732;22,732;22,436;22,436;22,62;2676218,7615974755;60535934,15;6;
2015-12-04;23,028;23,176;23,028;23,077;23,028;23,028;23,03;331877,9240848261;7656330;4;
2015-12-03;23,028;23,176;23,077;23,077;23,028;23,028;23,077;1735438,6406085542;40048525;3;
2015-12-02;22,88;23,077;22,979;23,028;22,88;23,028;22,99;2278876,8269509617;52390654,4;4;
2015-12-01;22,979;23,077;22,979;22,979;22,88;22,979;22,978;7814690,845523146;179418364;9;
2015-11-30;22,88;22,979;22,979;22,979;22,929;22,979;22,957;60332,222679643;1384000;5;
2015-11-27;22,979;23,127;;;;22,979;;66416,14429439691;1526150;1;
2015-11-26;22,979;23,176;23,077;23,077;22,979;22,979;23,072;2678229,4976911517;61791963,8;4;
2015-11-25;23,176;23,373;23,274;23,274;23,225;23,225;23,259;952440,9707505328;22152550,8;2;
2015-11-24;23,274;23,521;23,274;23,274;23,274;23,274;23,274;648244,890012837;15087550,8;2;
2015-11-23;23,521;23,768;23,274;23,768;23,274;23,521;23,624;13787344,631851762;325717313,7;10;
2015-11-20;22,979;23,225;22,979;22,979;22,979;22,979;22,979;262622,61637021065;6034700;3;
2015-11-19;22,979;23,225;23,028;23,077;22,979;22,979;22,999;1244432,7047290322;28621260,6;7;
2015-11-18;22,683;22,929;22,929;22,929;22,683;22,683;22,865;1429014,830572923;32673794,75;3;
2015-11-17;22,929;23,176;23,225;23,225;22,781;22,929;23,014;3730765,1748214876;85860585,65;8;
2015-11-16;23,225;23,472;23,373;23,373;23,324;23,324;23,331;8618888,954234713;201300000;3;
2015-11-13;23,225;23,521;23,225;23,373;23,077;23,225;23,258;5009031,581637102;116499773,85;12;
2015-11-12;22,831;23,028;22,683;22,929;22,535;22,929;22,759;10675868,936104627;242967763,75;12;
2015-11-11;22,683;22,929;23,077;23,077;22,584;22,683;22,833;5015828,3360677175;114525947;17;
2015-11-10;23,077;23,373;22,979;23,373;22,979;23,127;23,272;4704192,633182114;109476782,15;9;
2015-11-09;23,028;23,225;23,028;23,028;22,979;23,028;23,028;4114636,2930260007;94751004,9;6;
2015-11-06;22,781;22,979;22,683;22,831;22,535;22,831;22,684;4032860,2746282215;91481980,8;9;
2015-11-05;22,683;22,979;22,979;23,028;22,584;22,683;22,745;4674349,98367481;106384784,1;16;
2015-11-04;22,831;22,929;23,077;23,225;22,88;22,929;23,009;14786449,281387457;340218595,7;22;
2015-11-03;23,422;23,62;23,521;23,62;23,472;23,62;23,501;1174328,6899491585;27597900,5;4;
2015-11-02;23,57;23,817;23,768;23,768;23,57;23,57;23,723;3370585,861371762;79961109,4;5;
2015-10-30;23,866;24,063;23,718;23,965;23,718;23,866;23,89;15660038,572063036;368546505,53;21;
2015-10-29;23,127;23,324;23,127;23,373;23,127;23,127;23,286;367070,3686653701;8547564,15;6;
2015-10-28;23,225;23,373;23,348;23,422;23,274;23,274;23,36;6101760,686915309;142538903,45;11;
2015-10-27;23,176;23,422;23,422;23,422;23,225;23,225;23,23;1815719,0282760397;42178549,15;5;
2015-10-26;23,225;23,422;23,225;23,718;23,225;23,225;23,41;4807592,9369725995;112545433,95;11;
2015-10-23;23,127;23,225;22,88;23,225;22,88;23,127;23,045;6189326,570716463;142631480,75;15;
2015-10-22;22,633;22,88;22,338;23,127;22,338;22,757;22,674;12191696,258185409;276440347,3;24;
2015-10-21;22,14;22,387;22,19;22,338;22,091;22,19;22,257;8332288,588793822;185450052,8;14;
2015-10-20;22,091;22,288;21,943;22,091;21,943;22,091;22,033;3596497,0807316117;79248235,75;9;
2015-10-19;21,746;21,894;21,598;21,894;21,598;21,795;21,815;3547308,5744763263;77383458,7;11;
2015-10-16;21,549;21,697;21,672;21,672;21,45;21,647;21,59;10924649,616814335;235859951,55;10;
2015-10-15;21,598;21,697;21,697;21,697;21,549;21,647;21,646;1718840,6884565698;37205602,65;4;
2015-10-14;21,549;21,697;21,253;21,647;21,253;21,598;21,54;15550645,605482017;332720517;16;
2015-10-13;20,957;21,203;20,908;21,203;20,858;21,203;21,029;26012972,948856525;542051312,5;21;
2015-10-12;20,414;20,612;20,513;20,513;20,365;20,488;20,492;7635332,780372458;156465753,8;7;
2015-10-09;20,316;20,513;20,513;20,562;20,267;20,513;20,502;5246675,643831004;107564787,25;11;
2015-10-08;20,316;20,414;20,316;20,365;20,316;20,365;20,364;2050666,8992076704;41711028;3;
2015-10-07;20,267;20,365;20,464;20,464;20,316;20,316;20,322;1907699,8111956324;38768056,1;6;
2015-10-06;20,316;20,513;20,464;20,464;20,316;20,414;20,397;9066237,682593697;184921242,25;8;
2015-10-05;20,414;20,513;20,513;20,513;20,414;20,513;20,452;2606760,6564957015;53312487,25;12;
2015-10-02;20,464;20,612;20,395;20,612;20,395;20,612;20,479;14438191,412341842;295677318,75;19;
2015-10-01;20,365;20,414;;;;20,395;;;;0;
2015-09-30;20,316;20,464;20,267;20,513;20,267;20,395;20,445;12501752,169425048;255589537,25;15;
2015-09-29;20,069;20,217;20,316;20,316;20,217;20,217;20,246;1882266,9908720895;38107876,65;7;
2015-09-28;20,217;20,365;20,513;20,513;20,316;20,316;20,337;1679074,1488086667;34147058,95;9;
2015-09-25;20,316;20,513;20,316;20,513;20,316;20,513;20,463;7091343,999123915;145113011;11;
2015-09-24;20,267;20,414;20,267;20,365;20,267;20,316;20,326;2114774,1952492683;42984546,8;5;
2015-09-23;20,217;20,414;20,365;20,365;20,217;20,217;20,363;2050788,5776399655;41761250;2;
2015-09-22;20,119;20,414;20,316;20,316;20,119;20,267;20,261;3032128,1760605797;61432541,8;8;
2015-09-21;20,316;20,414;20,316;20,316;20,267;20,316;20,316;5614205,348578289;114055579,65;6;
2015-09-18;20,217;20,365;20,267;20,365;20,217;20,217;20,256;2428704,5505705704;49196126,65;8;
2015-09-17;20,217;20,316;20,217;20,316;20,217;20,217;20,302;2093883,0224111392;42509500;7;
2015-09-16;20,119;20,267;20,193;20,267;20,193;20,267;20,261;131204,83955684715;2658362,625;2;
