REGINN;Reginn Fasteignafélag;realestate;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2018-10-12;19,317;19,567;19,567;19,717;19,467;19,467;19,47;5097604,756829528;99251700;7;
2018-10-11;17,97;19,667;19,816;19,816;19,517;19,517;19,677;7988484,561940555;156548750;7;
2018-10-10;19,916;20,116;19,816;20,016;19,816;20,016;19,93;6188087,491685966;123401193,7;8;
2018-10-09;19,617;19,767;;;;19,767;;;;0;
2018-10-08;19,617;19,816;19,816;19,941;19,767;19,767;19,853;4532776,32643903;89987487,5;9;
2018-10-05;19,617;19,816;19,242;19,717;19,242;19,717;19,519;15706512,59325742;306569500;18;
2018-10-04;19,168;19,317;18,668;19,242;18,668;19,242;18,989;13033117,903020298;247488465,6;9;
2018-10-03;18,469;18,668;18,619;18,619;18,619;18,619;18,619;510862,33562253083;9511500;3;
2018-10-02;18,768;18,868;18,768;18,768;18,768;18,768;18,768;3192889,597640818;59925000;5;
2018-10-01;18,668;18,868;18,469;18,668;18,469;18,668;18,655;12659369,014897147;236163000;8;
2018-09-28;18,569;18,668;18,619;18,619;18,569;18,569;18,572;536906,2978307382;9971400;2;
2018-09-27;18,469;18,718;18,569;18,594;18,469;18,594;18,585;1337786,183077034;24862268;4;
2018-09-26;18,519;18,718;18,569;18,569;18,569;18,569;18,569;920438,7005264887;17091261;1;
2018-09-25;18,569;18,768;18,918;18,918;18,569;18,569;18,823;3041720,42407584;57255499,6;7;
2018-09-24;18,918;19,068;18,918;18,918;18,918;18,918;18,918;2213341,11981024;41872014,75;4;
2018-09-21;18,768;19,018;18,968;19,018;18,768;18,768;18,926;5327447,73177123;100827092,25;7;
2018-09-20;19,018;19,168;19,267;19,267;19,018;19,018;19,118;2003381,7083236503;38300440;5;
2018-09-19;19,218;19,417;;;;19,417;;;;0;
2018-09-18;19,218;19,467;19,617;19,667;19,417;19,417;19,556;8685148,530719855;169843991,6;16;
2018-09-17;19,367;19,617;19,317;19,617;19,267;19,417;19,404;5233834,712995537;101591250;10;
2018-09-14;19,218;19,317;19,118;19,267;18,868;19,267;19,075;9263434,677736017;176697401,4;16;
2018-09-13;18,469;18,868;18,269;18,768;18,169;18,718;18,459;19031625,3836476;351258625;22;
2018-09-12;17,97;18,119;17,67;18,219;17,67;18,219;17,971;8767399,370136791;157559325;13;
2018-09-11;17,67;17,87;18,369;18,369;17,77;17,77;18,032;5071075,976247907;91440917;12;
2018-09-10;18,519;18,768;18,718;18,718;18,519;18,519;18,583;3282771,3179847584;61003225,35;9;
2018-09-07;;19,168;19,118;19,118;18,918;18,918;19,001;1502536,2812427377;28550000;4;
2018-09-06;19,168;19,367;19,168;19,168;19,168;19,168;19,168;56094,68783306221;1075200;1;
2018-09-05;19,168;19,367;19,417;19,417;19,317;19,317;19,384;1502536,2812427377;29125000;2;
2018-09-04;19,317;19,467;19,367;19,367;19,317;19,317;19,321;167883,3871575219;3243640;2;
2018-09-03;19,317;19,517;19,317;19,317;19,317;19,317;19,317;636038,6332128633;12286572,75;3;
2018-08-31;19,317;19,467;19,267;19,417;19,218;19,392;19,274;11717879,781070446;226439985;12;
2018-08-30;19,018;19,267;;;;19,118;;;;0;
2018-08-29;19,018;19,267;19,267;19,267;19,118;19,118;19,203;2049381,3557284698;39354406,3;4;
2018-08-28;19,467;19,667;19,267;19,767;19,168;19,467;19,524;6496704,437089807;126841124,8;16;
2018-08-27;19,667;19,816;19,767;19,816;19,567;19,667;19,716;1470343,940571685;28989497,4;5;
2018-08-24;19,767;20,016;19,767;19,767;19,767;19,767;19,767;1101859,9395780076;21780000;2;
2018-08-23;19,767;20,016;20,216;20,216;19,966;19,966;20,056;2504227,135404563;50225000;5;
2018-08-22;20,216;20,515;20,465;20,465;20,266;20,266;20,325;6129168,035644167;124691586,6;7;
2018-08-21;20,565;20,865;20,865;21,064;20,665;20,665;20,798;3005072,5624854755;62500000;4;
2018-08-20;20,765;21,014;20,74;20,865;20,74;20,865;20,774;7011835,979132776;145662500;8;
2018-08-17;20,615;20,915;20,465;20,965;20,465;20,615;20,744;18593994,66299113;384844985,6;21;
2018-08-16;19,617;19,866;19,367;19,667;19,367;19,667;19,525;5323532,122222312;103940101,6;13;
2018-08-15;19,267;19,467;19,417;19,417;19,267;19,267;19,411;3003973,70761846;58310077,9;3;
2018-08-14;19,417;19,667;19,417;19,417;19,417;19,417;19,417;375634,07031068444;7293750;1;
2018-08-13;19,417;19,667;19,542;19,542;19,542;19,542;19,542;1001690,8541618251;19575000;1;
2018-08-10;;19,767;19,517;19,517;19,517;19,517;19,517;1001690,8541618251;19550000;2;
2018-08-09;19,517;19,767;;;;19,617;;250422,7135404563;4900000;1;
2018-08-08;19,517;19,767;19,617;19,617;19,617;19,617;19,617;125211,35677022814;2456250;1;
2018-08-07;19,567;19,816;19,617;19,692;19,617;19,692;19,677;1252113,5677022815;24637500;2;
2018-08-03;19,567;19,767;19,567;19,567;19,567;19,567;19,567;10016,908541618251;196000;1;
2018-08-02;19,467;19,667;;;;19,467;;;;0;
2018-08-01;19,417;19,617;19,667;19,667;19,467;19,467;19,47;1182996,8987651155;23032500;4;
2018-07-31;19,567;19,667;19,617;19,617;19,617;19,617;19,617;3009079,325902123;59028400;2;
2018-07-30;19,417;19,667;19,866;20,016;19,467;19,517;19,631;1435022,3176722307;28149030,9;9;
2018-07-27;19,866;19,966;20,016;20,016;19,866;19,866;19,962;1403116,4605854682;28008497,4;5;
2018-07-26;20,016;20,316;;;;20,141;;;;0;
2018-07-25;20,016;20,316;20,141;20,141;20,141;20,141;20,141;418205,93161256203;8423062,5;1;
2018-07-24;20,066;20,316;;;;20,166;;146295,9475594804;2942887,35;1;
2018-07-23;20,116;20,366;20,166;20,166;20,166;20,166;20,166;1146936,02801529;23129000;2;
2018-07-20;20,116;20,366;20,216;20,216;20,116;20,216;20,183;3005072,5624854755;60650000;3;
2018-07-19;20,166;20,465;;;;20,016;;;;0;
2018-07-18;20,016;20,316;20,016;20,016;20,016;20,016;20,016;599351,7056791865;12228917;4;
2018-07-17;20,166;20,465;20,366;20,366;20,166;20,166;20,325;1099856,557869684;22354600;3;
2018-07-16;20,366;20,665;20,465;20,465;20,465;20,465;20,465;300507,2562485476;6150000;1;
2018-07-13;20,415;20,565;20,415;20,415;20,415;20,415;20,415;98165,70370785886;2004100;1;
2018-07-12;20,515;20,565;20,515;20,515;20,515;20,515;20,515;150253,6281242738;3082500;1;
2018-07-11;20,465;20,765;20,415;20,715;20,415;20,615;20,646;2056438,2677960398;42458175,15;5;
2018-07-10;20,465;20,715;;;;20,465;;;;0;
2018-07-09;20,465;20,715;20,465;20,465;20,465;20,465;20,465;1001690,8541618251;20500000;3;
2018-07-06;20,565;20,815;;;;20,765;;1,0016908541618252;20,6;1;
2018-07-05;20,565;20,815;;;;20,765;;;;0;
2018-07-04;20,565;20,815;20,515;20,765;20,515;20,765;20,669;1949276,3785269535;40290012,3;4;
2018-07-03;20,565;20,815;20,565;20,565;20,565;20,565;20,565;1001,6908541618252;20600;1;
2018-07-02;20,615;20,815;20,79;20,79;20,665;20,665;20,759;3073262,6673825416;63742661,88;3;
2018-06-29;20,665;20,865;20,815;20,865;20,815;20,865;20,859;17766069,124682463;370659072;7;
2018-06-28;20,565;20,865;21,064;21,064;20,565;20,665;20,693;2666501,0537787787;55178800;8;
2018-06-27;20,815;21,064;21,364;21,364;21,014;21,014;21,15;1527979,2289384482;32316760;5;
2018-06-26;21,264;21,564;21,813;21,813;21,464;21,564;21,691;4759534,093549913;103240275;10;
2018-06-25;21,813;22,013;21,813;21,813;21,813;21,813;21,813;121637,32380257876;2657404,2;3;
2018-06-22;21,863;22,113;21,963;21,963;21,863;21,863;21,90;8746263,693113977;191669850;6;
2018-06-21;21,863;22,113;22,262;22,262;22,013;22,113;22,175;5612473,8558687065;124456200;7;
2018-06-20;22,262;22,512;22,562;22,662;22,462;22,512;22,60;4538661,26020723;102572950;7;
2018-06-19;22,462;22,712;22,462;22,562;22,362;22,562;22,536;8065680,869307391;181766278,4;5;
2018-06-18;22,262;22,562;22,612;22,612;22,462;22,462;22,477;1563639,423346609;35146500;4;
2018-06-15;22,462;22,762;23,011;23,011;22,612;22,612;22,699;7540728,75013022;171167600;7;
2018-06-14;22,562;22,811;22,712;22,861;22,562;22,562;22,709;7854798,900544119;178377012,9;15;
2018-06-13;22,412;22,712;22,262;22,512;22,262;22,512;22,358;6037574,425630464;135003922,35;9;
2018-06-12;22,113;22,163;21,963;22,163;21,913;22,163;22,004;2372079,0694692642;52196265;4;
2018-06-11;21,763;22,013;22,013;22,063;21,763;21,763;21,968;4473492,2549263155;98273599,05;6;
2018-06-08;22,013;22,212;22,113;22,113;22,113;22,113;22,113;244315,40440263165;5402451,45;1;
2018-06-07;22,163;22,262;22,412;22,412;22,113;22,212;22,179;3455843,4637668384;76612724,5;5;
2018-06-06;22,212;22,412;;;;22,212;;;;0;
2018-06-05;22,262;22,512;22,512;22,512;22,212;22,212;22,479;2262148,5066792746;50851142,5;3;
2018-06-04;22,163;22,462;;;;22,312;;;;0;
2018-06-01;22,163;22,462;22,312;22,462;21,813;22,312;22,219;7604609,580972682;168968714,85;13;
2018-05-31;22,163;22,462;22,362;22,462;22,262;22,462;22,395;2704565,306236928;60570000;4;
2018-05-30;22,362;22,612;22,662;22,662;22,362;22,612;22,548;1631811,4978083004;36793342,5;6;
2018-05-29;22,712;22,961;22,861;22,861;22,861;22,861;22,861;3132228,2012036317;71606948,9;2;
2018-05-28;22,811;22,961;;;;22,986;;;;0;
2018-05-25;22,861;23,111;22,911;23,161;22,911;22,986;23,07;7388571,909383039;170457372,5;8;
2018-05-24;22,911;23,161;23,46;23,46;22,961;22,961;23,038;3019096,234443741;69554000;6;
2018-05-23;23,161;23,41;23,41;23,41;23,286;23,286;23,329;1582671,549575684;36922000;3;
2018-05-22;23,41;23,76;23,56;23,61;23,46;23,61;23,551;1864618,475987467;44001038,5;6;
2018-05-18;23,56;23,86;23,76;23,76;23,76;23,76;23,76;1502536,2812427377;35700000;3;
2018-05-17;23,76;24,059;23,959;23,959;23,86;23,86;23,959;1007200,1538597152;24131450;3;
2018-05-16;24,009;24,259;24,109;24,109;24,009;24,009;24,108;2156649,424228097;51992821,75;4;
2018-05-15;24,109;24,359;24,409;24,434;24,109;24,109;24,358;5727668,304097316;139514700;7;
2018-05-14;24,059;24,409;24,109;24,234;24,109;24,234;24,147;3326453,052753047;80324521,5;6;
2018-05-11;23,71;24,059;23,76;23,86;23,46;23,86;23,714;6046606,672062442;143387500;7;
2018-05-09;23,76;24,059;24,159;24,359;23,71;23,86;24,093;10781603,346448805;259524937,65;18;
2018-05-08;24,109;24,459;23,959;24,359;23,959;24,109;24,264;14965261,361177668;363201000;13;
2018-05-07;24,159;24,459;24,209;24,359;24,109;24,359;24,311;3205608,0664161104;77931361;9;
2018-05-04;24,209;24,558;24,209;24,558;24,109;24,558;24,234;23378462,845282837;566208900;8;
2018-05-03;24,409;24,509;24,334;24,509;24,159;24,159;24,362;10977040,243931757;267418466,2;6;
2018-05-02;24,209;24,509;24,259;24,259;24,159;24,159;24,161;30751,909222768034;743010;2;
2018-04-30;24,209;24,509;24,309;24,309;24,159;24,259;24,251;6510990,552051864;157900000;6;
2018-04-27;24,359;24,658;24,558;24,658;24,359;24,359;24,494;7598597,432466003;186120966,6;8;
2018-04-26;;25,108;24,958;24,958;24,558;24,558;24,755;5289786,159036454;130950205;9;
2018-04-25;24,758;25,058;25,008;25,008;24,808;24,858;24,875;14023671,958265552;349100000;9;
2018-04-24;24,708;25,008;25,058;25,058;24,758;25,008;24,896;10335696,655955253;257321162,5;10;
2018-04-23;24,758;25,058;25,033;25,033;24,858;24,858;24,977;7412512,320797507;185377500;10;
2018-04-20;24,858;25,108;25,157;25,157;24,958;25,058;25,037;13222319,274936093;331095000;7;
2018-04-18;24,858;25,157;25,108;25,108;24,958;24,958;25,07;4006763,4166473006;100450000;2;
2018-04-17;24,858;25,207;24,808;25,033;24,808;25,033;24,889;3233381,9487294555;80475307,6;3;
2018-04-16;24,808;25,157;24,958;24,983;24,858;24,983;24,96;5164718,04405837;128913000;8;
2018-04-13;24,808;25,157;24,858;25,008;24,858;24,958;24,948;7512681,406213689;187425000;4;
2018-04-12;24,758;25,008;24,658;25,008;24,658;25,008;24,755;7512681,406213689;185975000;7;
2018-04-11;24,409;24,708;24,509;24,608;24,509;24,509;24,538;2447130,7567173387;60047800;5;
2018-04-10;24,259;24,608;24,409;24,558;24,359;24,558;24,381;3519791,4078965294;85815710;4;
2018-04-09;24,259;24,558;24,384;24,384;24,384;24,384;24,384;2000150,2536281242;48771204,95;2;
2018-04-06;24,259;24,509;24,409;24,409;24,259;24,409;24,404;3936645,056855973;96384000;5;
2018-04-05;24,309;24,558;24,359;24,558;24,259;24,309;24,409;16550576,372917484;403937877,7;9;
2018-04-04;24,209;24,558;24,484;24,558;24,209;24,209;24,431;12150510,060982938;297410000;8;
2018-04-03;24,359;24,658;24,658;24,658;24,309;24,658;24,657;2722692,9056246946;67133495,9;3;
2018-03-28;24,359;24,708;24,708;24,783;24,608;24,608;24,723;3305579,8187340232;81725000;5;
2018-03-27;24,708;25,058;25,008;25,108;24,908;24,908;25,017;11025814,575002605;275826567,85;11;
2018-03-26;24,708;25,058;24,858;24,958;24,808;24,958;24,886;5265888,820328715;131020000;7;
2018-03-23;24,608;24,908;24,159;24,758;24,109;24,758;24,656;8043577,558919456;198324500;8;
2018-03-22;24,259;24,608;24,558;24,558;24,459;24,459;24,511;6334250,214361843;155353654,8;7;
2018-03-21;24,608;24,908;;;;24,708;;;;0;
2018-03-20;24,558;24,858;24,708;24,708;24,708;24,708;24,708;2103550,793739833;51975000;2;
2018-03-19;24,509;24,858;24,758;24,758;24,558;24,558;24,718;3141945,6041798554;77661393,2;6;
2018-03-16;24,558;24,758;24,409;24,758;24,284;24,658;24,589;14418338,154805312;354547000;13;
2018-03-15;24,209;24,409;24,309;24,409;24,309;24,309;24,311;5030241,046887145;122181412,5;4;
2018-03-14;24,259;24,409;24,758;25,257;24,309;24,309;24,88;10739728,661981424;266890820;15;
2018-03-13;24,509;24,758;24,509;24,608;24,309;24,608;24,587;5746326,799637789;141286867,45;6;
2018-03-12;24,509;24,758;24,758;24,758;24,758;24,758;24,758;3005072,5624854755;74400000;3;
2018-03-09;24,758;25,108;25,108;25,108;24,808;24,808;25,034;1713993,220556299;42908372,5;4;
2018-03-08;24,858;25,108;25,232;25,232;25,008;25,008;25,112;3746323,7945652264;94078500;4;
2018-03-07;25,058;25,357;25,207;25,357;25,058;25,257;25,158;3020173,052111965;75980890;7;
2018-03-06;25,257;25,607;25,357;25,607;25,357;25,607;25,394;3503914,6078580646;89016200;7;
2018-03-05;25,008;25,357;24,808;25,307;24,808;25,307;24,922;13964548,157289505;348493046,4;13;
2018-03-02;24,558;24,858;24,459;24,658;24,459;24,608;24,599;7612850,491629872;187265000;7;
2018-03-01;24,459;24,808;24,808;24,858;24,658;24,658;24,788;5008454,270809126;124150000;5;
2018-02-28;24,558;24,808;23,81;24,858;23,81;24,708;24,299;8314034,089543149;202021500;16;
2018-02-27;24,009;24,359;24,509;24,509;24,159;24,159;24,342;3622214,2977345763;88106230;9;
2018-02-26;24,608;24,908;24,958;24,958;24,658;24,658;24,811;5574409,603410557;138455500;7;
2018-02-23;24,858;25,058;24,958;24,958;24,858;24,858;24,914;702185,2887674394;17494100;4;
2018-02-22;24,858;25,157;25,058;25,157;25,058;25,157;25,059;508858,9539142072;12751600;2;
2018-02-21;25,008;25,357;25,307;25,607;25,058;25,157;25,357;5509299,697890039;139700000;11;
2018-02-20;24,958;25,307;25,307;25,307;25,207;25,207;25,267;1851124,698491053;46771800;4;
2018-02-19;;25,806;25,657;25,657;25,457;25,457;25,523;1807050,3009079327;46121300;8;
2018-02-16;25,457;25,707;25,557;25,607;25,257;25,607;25,461;2575540,512384906;65575492,55;6;
2018-02-15;25,607;25,956;26,106;26,106;25,657;25,657;25,933;7132038,881632195;184951750;5;
2018-02-14;25,806;26,106;26,081;26,081;25,906;25,906;25,99;3120918,109769291;81113617,5;4;
2018-02-13;25,856;;26,006;26,156;25,956;26,156;25,997;11392630,760724103;296273400;17;
2018-02-12;26,106;26,405;26,156;26,156;26,156;26,156;26,156;2754649,8489450193;72050000;2;
2018-02-09;26,206;26,355;25,856;26,306;25,856;26,256;26,201;10217346,881536033;268500640;8;
2018-02-08;25,956;26,306;26,206;26,256;25,956;25,956;26,172;8840021,957063524;231359155;9;
2018-02-07;25,856;26,106;26,006;26,056;25,856;26,006;26,034;19429573,11942559;505793878,4;15;
2018-02-06;25,856;26,106;25,906;26,006;25,756;25,931;25,959;8442484,914535736;219178120,7;11;
2018-02-05;26,006;26,355;26,605;26,605;26,256;26,256;26,404;2982334,1800960023;78597295;8;
2018-02-02;26,306;26,605;26,455;26,455;26,455;26,455;26,455;3906594,331231118;103350000;2;
2018-02-01;26,306;26,605;26,455;26,455;26,405;26,455;26,446;3221437,7869844297;85194000;4;
2018-01-31;26,306;26,605;26,705;26,705;26,306;26,306;26,575;4778065,374351907;126977000;7;
2018-01-30;26,605;26,954;26,805;26,805;26,805;26,805;26,805;9816570,370785886;263860000;3;
2018-01-29;26,655;26,905;26,505;26,755;26,256;26,655;26,602;10788210,499322857;287797750;12;
2018-01-26;26,455;26,705;26,954;26,954;26,555;26,705;26,707;2131827,524861967;56937183;6;
2018-01-25;26,805;26,954;26,805;27,104;26,805;27,054;26,943;10073233,618347771;271363775,5;11;
2018-01-24;26,605;26,755;26,106;26,855;26,106;26,705;26,523;4946549,776021925;130568930;12;
2018-01-23;26,106;26,355;26,355;26,355;26,206;26,206;26,208;1020456,5306236928;26744577,6;2;
2018-01-22;26,056;26,355;26,156;26,206;26,156;26,206;26,158;4858200,642684852;127080000;5;
2018-01-19;25,856;26,156;26,106;26,106;26,006;26,056;26,019;4542668,023623877;118204000;8;
2018-01-18;26,006;26,306;26,256;26,405;26,106;26,106;26,188;3171835,0575771904;82981209,95;7;
2018-01-17;26,056;26,355;25,956;26,405;25,856;26,256;26,26;6320769,458846533;165984195;10;
2018-01-16;25,856;26,156;26,056;26,056;25,756;25,856;25,889;3040156,7846524934;78711147,5;8;
2018-01-15;26,056;26,355;;;;26,256;;1702874,4520751028;44710000;1;
2018-01-12;26,206;26,405;26,555;26,555;26,256;26,256;26,405;2830277,508434237;74734475;6;
2018-01-11;26,555;26,805;26,73;26,805;26,355;26,605;26,672;13777123,784948993;367463648,7;13;
2018-01-10;26,455;26,755;26,355;26,755;26,355;26,755;26,52;19362684,21094808;512987000;14;
2018-01-09;26,156;26,505;25,806;26,355;25,806;26,325;26,107;15679137,38390403;409337480,2;16;
2018-01-08;25,457;25,806;25,682;25,707;25,682;25,707;25,706;812671,7899814887;20890442,5;3;
2018-01-05;25,507;25,806;25,607;25,657;25,607;25,657;25,65;4006763,4166473006;102775000;5;
2018-01-04;25,307;25,557;25,407;25,557;25,407;25,432;25,42;2223753,696239252;56527000;3;
2018-01-03;25,307;25,557;25,407;25,507;25,407;25,407;25,446;5605295,739207783;142514985,3;7;
2018-01-02;25,307;25,657;25,607;25,607;25,507;25,507;25,507;2953986,3289232226;75541850;3;
2017-12-29;25,307;25,607;25,257;25,607;25,257;25,607;25,295;9803141,703194992;250523810,65;6;
2017-12-28;25,257;25,557;25,457;25,557;25,207;25,557;25,38;1233209,6579025394;31303376,8;7;
2017-12-27;25,457;25,806;25,632;25,632;25,632;25,632;25,632;8391590,00392663;215140386,88;7;
2017-12-22;25,457;25,806;25,407;25,657;25,407;25,657;25,494;5786197,1007059915;147512765;8;
2017-12-21;25,257;25,407;25,407;25,407;25,257;25,257;25,38;4325301,108270762;109707400;4;
2017-12-20;25,307;25,557;25,432;25,457;25,357;25,357;25,415;1271769,747333499;32321636,5;3;
2017-12-19;25,307;25,607;25,457;25,532;25,307;25,307;25,489;3984726,217855741;101434800;7;
2017-12-18;25,108;25,207;25,357;25,357;25,157;25,157;25,26;2021617,4903236664;51066616;7;
2017-12-15;25,557;25,756;25,507;25,507;25,507;25,507;25,507;200338,17083236502;5110000;1;
2017-12-14;25,507;25,856;25,507;25,507;25,507;25,507;25,507;328554,60016507865;8380400;1;
2017-12-13;25,557;25,856;25,682;25,682;25,682;25,682;25,682;1602705,3666589202;41160000;1;
2017-12-12;25,557;25,856;25,682;25,806;25,682;25,806;25,712;4417456,666853649;113579750;4;
2017-12-11;25,507;25,657;25,557;25,557;25,557;25,557;25,557;1188328,8991818188;30570547,95;3;
2017-12-08;25,557;25,906;25,707;25,707;25,707;25,707;25,707;1001690,8541618251;25750000;2;
2017-12-07;25,357;25,657;25,657;25,657;25,657;25,657;25,657;23038,889645721978;591100;1;
2017-12-06;25,357;25,707;25,806;25,806;25,607;25,607;25,697;2504227,135404563;64350000;5;
2017-12-05;25,657;25,956;;;;25,707;;3005072,5624854755;78000000;1;
2017-12-04;25,657;25,956;25,781;25,856;25,657;25,707;25,728;5560589,274695686;143061157,7;5;
2017-12-01;25,756;25,956;25,956;25,956;25,856;25,856;25,871;4707947,014560578;121800000;2;
2017-11-30;25,806;26,106;25,806;25,956;25,806;25,956;25,94;9115386,77287261;236450000;4;
2017-11-29;25,806;26,056;26,006;26,006;25,806;25,856;25,926;5709127,006386781;148006816,5;5;
2017-11-28;25,806;26,056;25,756;25,981;25,731;25,981;25,887;5890943,913325693;152499150;8;
2017-11-27;25,557;25,707;25,707;25,881;25,507;25,557;25,739;3632131,037190778;93486900;6;
2017-11-24;25,756;26,006;;;;25,881;;;;0;
2017-11-23;25,707;26,006;25,856;25,881;25,707;25,881;25,873;4607778,93083525;119230025,75;4;
2017-11-22;25,906;26,056;25,956;25,956;25,906;25,906;25,923;3024270,969396341;78397357,7;4;
2017-11-21;26,056;26,306;26,256;26,256;26,056;26,056;26,156;5605285,722299241;146610006,4;9;
2017-11-20;26,306;26,655;26,056;26,48;26,056;26,306;26,347;6424418,418290074;169262674,9;7;
2017-11-17;25,607;25,956;26,206;26,206;25,856;25,856;26,028;2034410,084222167;52952278,4;5;
2017-11-16;25,906;26,156;25,831;26,006;25,831;26,006;25,928;4547276,8032438755;117940145,95;5;
2017-11-15;25,806;25,956;25,806;25,881;25,756;25,881;25,799;1762975,9033248124;45483000;4;
2017-11-14;25,956;26,156;25,956;26,006;25,831;26,006;25,959;8524389,168917132;221284000;7;
2017-11-13;25,707;26,006;25,856;25,856;25,707;25,707;25,855;3828963,2900335765;98999375;5;
2017-11-10;25,856;26,206;26,006;26,156;25,906;25,906;26,00;4535069,196804206;117913893,3;8;
2017-11-09;25,707;25,956;25,357;25,906;25,357;25,906;25,668;16535451,842710495;424615425,6;17;
2017-11-08;24,908;25,257;24,908;24,958;24,908;24,958;24,955;3735645,7700598612;93222033;3;
2017-11-07;24,608;24,908;24,583;24,808;24,583;24,758;24,649;9344952,279447708;230013378,8;8;
2017-11-06;24,409;24,658;24,109;24,558;24,109;24,409;24,423;6853568,824175208;167386900;7;
2017-11-03;23,86;24,109;23,86;24,009;23,86;24,009;23,968;2153635,3364479244;51617500;4;
2017-11-02;23,46;23,76;23,46;23,71;23,41;23,46;23,632;5196772,151391549;122466025;7;
2017-11-01;23,46;23,71;23,46;23,46;23,46;23,46;23,46;10920,433692072218;256197;1;
2017-10-31;23,46;23,76;23,835;23,835;23,66;23,66;23,687;3191387,061359575;75540750;4;
2017-10-30;23,76;24,009;23,76;23,959;23,76;23,959;23,942;10464902,755851877;250545312;4;
2017-10-27;23,46;23,81;23,361;23,66;23,261;23,66;23,345;5158707,8989333995;120430000;6;
2017-10-26;23,46;23,76;23,66;23,76;23,635;23,76;23,654;1412884,9497952545;33419900;4;
2017-10-25;23,71;24,009;23,86;23,86;23,86;23,86;23,86;911538,6772872609;21749000;2;
2017-10-24;23,959;24,209;24,009;24,009;24,009;24,009;24,009;7484253,419772577;180036820,45;4;
2017-10-23;24,009;24,209;24,259;24,259;24,009;24,009;24,113;2085570,4429076281;50289712,5;4;
2017-10-20;24,259;24,558;24,309;24,309;24,309;24,309;24,309;2003381,7083236503;48700000;2;
2017-10-19;23,959;24,309;24,159;24,159;23,959;23,959;24,071;1343219,3542700077;32332848;3;
2017-10-18;24,109;24,309;24,309;24,309;24,159;24,159;24,163;528792,6019120274;12777115;6;
2017-10-17;24,159;24,459;24,409;24,409;24,109;24,309;24,287;11271025,491028856;273736200;12;
2017-10-16;24,558;24,758;25,108;25,182;24,708;24,708;25,037;3739802,7871046327;93633849;9;
2017-10-13;24,958;25,307;25,707;25,707;25,058;25,307;25,358;7813188,662462236;198130000;14;
2017-10-12;25,557;25,806;25,806;25,806;25,557;25,731;25,675;7104993,228569826;182947075;6;
2017-10-11;25,507;25,806;25,407;25,707;25,407;25,707;25,535;8273631,890631386;211258849,7;8;
2017-10-10;25,407;25,707;25,357;25,357;25,357;25,357;25,357;22738,38238947343;576580;1;
2017-10-09;25,357;25,707;25,357;25,707;25,357;25,707;25,634;65845,14660747342;1687843,6;3;
2017-10-06;25,407;25,707;25,407;25,707;25,257;25,707;25,509;20325120,803917013;518465706;11;
2017-10-05;25,407;25,707;24,808;25,457;24,808;25,457;25,094;14744889,373262066;372459000;17;
2017-10-04;24,558;24,908;24,858;24,858;24,409;24,808;24,739;7587035,916627267;187832399,05;13;
2017-10-03;24,009;24,259;24,259;24,359;24,009;24,009;24,18;24344092,82869484;583358150;12;
2017-10-02;23,81;23,959;23,86;24,009;23,86;23,86;23,969;12482037,67960317;297658615,5;8;
2017-09-29;23,51;23,81;23,66;23,71;23,51;23,51;23,686;3636137,8006074256;86126500;5;
2017-09-28;23,46;23,81;23,635;23,635;23,51;23,51;23,543;1352282,653118464;31836250;2;
2017-09-27;23,361;23,56;23,361;23,361;23,361;23,361;23,361;173192,34868457957;4045860;4;
2017-09-26;23,261;23,56;;;;23,361;;;;0;
2017-09-25;23,361;23,61;23,535;23,535;23,361;23,361;23,495;858449,0620166842;20169300;2;
2017-09-22;23,51;23,76;23,51;23,66;23,51;23,585;23,602;4985230,068355384;117641400,2;11;
2017-09-21;23,361;23,61;23,66;23,66;23,011;23,485;23,352;3339982,891120211;77996755,75;12;
2017-09-20;23,66;23,91;24,558;24,558;23,66;23,91;24,019;2754649,8489450193;66163211,25;7;
2017-09-19;24,309;24,608;24,309;24,309;24,309;24,309;24,309;329055,4455921596;7998975;1;
2017-09-18;24,309;24,608;24,484;24,484;24,309;24,309;24,458;1292133,1207077547;31453556,2;3;
2017-09-15;24,309;24,558;24,259;24,858;23,959;24,459;24,472;15834575,763889445;387881939,75;21;
2017-09-14;24,758;25,058;24,608;25,058;24,608;24,958;24,923;14331191,050493232;357149150;14;
2017-09-13;24,259;24,558;24,234;24,558;24,234;24,558;24,425;6951734,527883067;169796000;7;
2017-09-12;;24,608;24,509;24,509;24,259;24,259;24,369;2153635,3364479244;52482500;7;
2017-09-11;24,159;24,359;24,259;24,359;24,259;24,359;24,329;6150381,844553607;149412000;14;
2017-09-08;23,76;24,109;23,56;23,91;23,56;23,91;23,843;5760086,025210556;136719834,95;7;
2017-09-07;23,56;23,91;23,71;24,159;23,61;23,61;23,813;5329674,490540031;127060563,1;12;
2017-09-06;23,361;23,66;23,66;23,66;23,361;23,361;23,607;165779,83636378206;3900000;3;
2017-09-05;23,46;23,76;23,51;23,71;23,46;23,46;23,536;1203281,1385618925;28320375;4;
2017-09-04;23,311;23,46;23,71;23,71;22,911;23,46;23,261;15629382,397486958;363550500;16;
2017-09-01;23,71;24,009;24,009;24,009;23,71;23,959;23,94;2637448,0122446692;63210654;6;
2017-08-31;24,009;24,359;24,009;24,209;24,009;24,009;24,176;4057350,808164181;97590373,1;7;
