SIMINN;Síminn;telecom;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2018-12-28;3,74;3,79;3,74;3,75;3,74;3,74;3,745;1754793;6567925,82;5;
2018-12-27;3,79;3,83;;;;3,805;;;;0;
2018-12-21;3,78;3,83;3,81;3,81;3,805;3,805;3,81;15250808;58105469,48;5;
2018-12-20;3,82;3,86;3,85;3,85;3,83;3,85;3,85;14049722;54090414,78;4;
2018-12-19;3,84;3,88;3,86;3,86;3,86;3,86;3,86;51550000;198983000;6;
2018-12-18;3,82;3,86;3,84;3,85;3,82;3,85;3,842;12274681;47152731,42;5;
2018-12-17;3,84;3,89;3,84;3,84;3,84;3,84;3,84;655756;2518103,04;2;
2018-12-14;3,85;3,89;3,77;3,88;3,77;3,87;3,824;70352432;269039354,72;19;
2018-12-13;3,72;3,77;3,72;3,75;3,72;3,75;3,738;27169491;101579910,55;7;
2018-12-12;3,72;3,75;3,74;3,74;3,72;3,72;3,739;4843027;18108920,98;2;
2018-12-11;3,74;3,79;3,77;3,77;3,75;3,75;3,755;54885000;206018750;4;
2018-12-10;3,78;3,82;3,83;3,83;3,78;3,79;3,79;20359129;77160397,7;6;
2018-12-07;3,78;3,83;3,69;3,82;3,69;3,82;3,765;110704661;416767244,84;27;
2018-12-06;3,70;3,73;3,70;3,72;3,70;3,715;3,711;107291985;398328371,17;12;
2018-12-05;3,67;3,70;3,72;3,72;3,68;3,68;3,709;35577317;131970304,85;7;
2018-12-04;3,74;3,78;3,76;3,80;3,74;3,76;3,761;32036000;120477500;11;
2018-12-03;3,77;3,80;3,75;3,80;3,75;3,78;3,792;32400761;122847891,8;9;
2018-11-30;3,73;3,77;3,80;3,82;3,73;3,75;3,788;89147023;337480395,72;19;
2018-11-29;3,48;3,52;3,50;3,55;3,50;3,51;3,514;30707143;107896000,5;12;
2018-11-28;3,58;3,61;3,56;3,61;3,56;3,61;3,591;8430242;30272161,52;6;
2018-11-27;3,56;3,60;3,63;3,68;3,58;3,58;3,632;92500000;335960000;25;
2018-11-26;3,63;3,67;3,74;3,74;3,65;3,66;3,695;94808193;350143174,1;24;
2018-11-23;3,75;3,79;3,79;3,79;3,74;3,765;3,759;5386950;20250961,08;5;
2018-11-22;3,79;3,84;3,83;3,86;3,79;3,79;3,829;70152530;268637845,8;10;
2018-11-21;3,84;3,89;3,84;3,84;3,84;3,84;3,84;20300000;77952000;2;
2018-11-20;3,84;3,89;3,84;3,87;3,84;3,87;3,841;2197175;8438297,01;3;
2018-11-19;3,84;3,89;;;;3,85;;;;0;
2018-11-16;3,85;3,90;3,85;3,85;3,85;3,85;3,85;2420000;9317000;2;
2018-11-15;3,86;3,90;3,86;3,86;3,86;3,86;3,86;3000000;11580000;1;
2018-11-14;3,86;3,90;3,88;3,90;3,88;3,88;3,883;33000000;128140000;8;
2018-11-13;3,89;3,93;3,93;3,93;3,89;3,89;3,921;40792664;159941897,6;5;
2018-11-12;3,89;3,94;3,90;3,90;3,90;3,90;3,90;591932;2308534,8;4;
2018-11-09;3,90;3,93;3,89;3,93;3,89;3,93;3,92;16170183;63384698,87;8;
2018-11-08;3,90;3,92;3,93;3,93;3,90;3,91;3,916;30049008;117672131,2;8;
2018-11-07;3,92;3,96;3,91;3,97;3,91;3,96;3,937;64822161;255215146,84;25;
2018-11-06;3,95;3,96;3,96;3,98;3,95;3,95;3,957;10468621;41422239,16;7;
2018-11-05;3,97;4,00;3,95;4,02;3,86;3,97;3,946;142178976;558783776,06;40;
2018-11-02;3,81;3,85;3,75;3,86;3,75;3,83;3,802;114715152;436117799,94;22;
2018-11-01;3,76;3,80;3,77;3,79;3,74;3,79;3,785;46155242;174694283,18;11;
2018-10-31;3,78;3,83;3,74;3,83;3,74;3,79;3,781;46031364;174067046,91;14;
2018-10-30;3,65;3,69;3,68;3,68;3,61;3,68;3,66;53302468;195583082,24;11;
2018-10-29;3,69;3,70;3,69;3,70;3,69;3,70;3,693;289008;1067289,52;3;
2018-10-26;3,71;3,75;3,76;3,76;3,72;3,72;3,734;8071934;30141311,52;3;
2018-10-25;3,73;3,76;3,68;3,75;3,67;3,75;3,695;150102258;554658299,76;17;
2018-10-24;3,69;3,73;3,71;3,71;3,69;3,69;3,71;10232000;37957080;4;
2018-10-23;3,72;3,76;3,77;3,77;3,75;3,75;3,755;19338408;72619030;6;
2018-10-22;3,75;3,80;3,81;3,81;3,78;3,78;3,781;10632000;40197920;4;
2018-10-19;3,78;3,81;3,80;3,82;3,78;3,81;3,791;15982250;60585180;7;
2018-10-18;3,77;3,81;3,75;3,79;3,73;3,79;3,762;26426842;99405119,74;9;
2018-10-17;3,73;3,76;3,84;3,84;3,74;3,74;3,776;50052910;188999999,8;11;
2018-10-16;3,84;3,89;3,85;3,85;3,85;3,85;3,85;5285191;20347985,35;4;
2018-10-15;3,85;3,89;3,88;3,88;3,85;3,85;3,873;20389436;78974328,6;6;
2018-10-12;3,89;3,91;3,88;3,89;3,88;3,89;3,889;8310758;32318765,72;9;
2018-10-11;3,88;3,91;3,95;3,95;3,90;3,90;3,92;20110121;78831674,32;7;
2018-10-10;3,95;3,99;3,97;3,98;3,97;3,98;3,972;20777613;82794603,69;8;
2018-10-09;3,95;3,99;3,96;4,00;3,96;3,97;3,982;30035420;119586156,94;11;
2018-10-08;3,96;4,00;4,01;4,01;3,98;3,98;4,001;18632444;74553980,2;6;
2018-10-05;3,99;4,02;4,00;4,00;3,99;4,00;3,999;1565253;6258711,92;10;
2018-10-04;3,99;4,00;3,98;4,00;3,98;3,99;4,00;18251548;73000092,4;19;
2018-10-03;3,96;4,00;4,00;4,02;3,96;3,98;3,997;23665040;94592279,04;16;
2018-10-02;3,98;4,00;3,93;4,00;3,93;3,98;3,981;164187264;647000779,62;36;
2018-10-01;3,92;3,94;3,89;3,93;3,89;3,93;3,926;34375391;134942279,23;64;
2018-09-28;3,89;3,93;3,88;3,91;3,88;3,91;3,901;28004748;109288518,91;37;
2018-09-27;3,88;3,93;;;;3,92;;;;0;
2018-09-26;3,88;3,92;3,90;3,92;3,88;3,92;3,899;5430676;21175063,68;5;
2018-09-25;3,90;3,94;3,93;3,93;3,92;3,92;3,927;15233463;59817509,59;7;
2018-09-24;3,93;3,96;3,955;3,955;3,955;3,955;3,955;1000000;3955000;1;
2018-09-21;3,93;3,97;3,97;3,97;3,94;3,94;3,959;24090411;95366559,34;9;
2018-09-20;3,98;4,02;4,04;4,04;4,00;4,00;4,016;22500000;90353287,48;5;
2018-09-19;4,05;4,10;4,075;4,08;4,05;4,075;4,075;61873790;253143163,43;6;
2018-09-18;4,06;4,10;4,10;4,10;4,06;4,06;4,084;3360000;13721600;2;
2018-09-17;4,06;4,10;4,09;4,09;4,09;4,09;4,09;5000000;20450000;1;
2018-09-14;4,05;4,10;4,10;4,10;4,10;4,10;4,10;2000000;8200000;1;
2018-09-13;4,02;4,08;4,06;4,06;4,01;4,06;4,036;43031000;173683285;10;
2018-09-12;4,01;4,05;4,00;4,03;4,00;4,01;4,02;12367000;49718670;4;
2018-09-11;3,98;4,03;4,09;4,09;4,00;4,00;4,034;85035000;343040700;22;
2018-09-10;4,09;4,15;;;;4,14;;37000;152440;1;
2018-09-07;4,12;4,16;4,12;4,14;4,12;4,14;4,121;1268592;5227699,04;2;
2018-09-06;4,12;4,15;4,11;4,15;4,11;4,14;4,127;37500000;154750000;9;
2018-09-05;4,11;4,16;4,11;4,14;4,11;4,14;4,122;164516;678096,24;2;
2018-09-04;4,12;4,14;4,12;4,12;4,12;4,12;4,12;1160000;4779200;1;
